,Product URL,Product Name,Product Price,Rating,Reviews,Description,ASIN,Manufacturer,Product Description
151,https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-152,Skybags Chase 32L Unisex Adjustable Strap Polyester Red Backpacks,"₹1,152",4.2 out of 5 stars,103,  Care Instructions: Wipe with Dry Cloth    Sporty and Stlyish backpack with 3 compartments    1 front slip in pocket    built to last straps    slip in file compartment    multilevel organizer with key chain holder   ,-,-,-
152,https://www.amazon.in/Lavie-Womens-Ushawu-Satchel-Handbag/dp/B0B3J9J9CK/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-153,Lavie Women's Ushawu Satchel Bag | Ladies Purse Handbag,"₹1,099",4.1 out of 5 stars,7K+,"  Ushawu small satchel has a top zip closure to keep your essentials in place. The bag has a main spacious compartment with a divider zip pocket to provide you enough space for keeping phone, portable charger, keys, hairbrush, wallet, sunglasses etc.    Stylish & structured handbag with a compact shape and premium texture.    Features dual round handles, it comes with an adjustable and deatchable sling strap.    A perfect handbag from Lavie which will help you carry with style all your essentials for the day.    It comes in a couple of beautiful shades to fit your preferences and selection.   ",-,-,-
153,https://www.amazon.in/Wildcraft-Black-Casual-Backpack-11652-Black/dp/B079Q79FX5/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-154,Wildcraft 31 Ltrs Black Casual Backpack (11652-Black),"₹1,190",4.3 out of 5 stars,371,"  Outer Material: Polyester, Color: Black    Capacity: 31 liters; Dimensions: 8 inches x 13 inches x 18.5 inches (LxWxH)    Number of compartments: 2    Warranty type: Manufacturer; 5 years manufacturer warranty is non-transferable and valid for 5 years from the original date of purchase   ",-,-,-
154,https://www.amazon.in/Genie-Black-School-Backpack-LUSH19SBBLK/dp/B07QHLBBPM/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-155,"Genie Lush School Bag for Girls, 19 inch Backpack for Women, 3 compartments Water Resistant Stylish and Trendy College Backpacks for Girls","₹1,104",4.1 out of 5 stars,1.7K+,"  Care Instructions: Hand Wash Only    Outer Material : Nylon Twill Colour : BLACK The backpack is LIGHT WEIGHT yet strong enough to hold your supplies. The superior quality NYLON TWILL material lends a beautiful shine and soft feel to the backpack.; Dimensions (in cms): 48x33x23 cm Capacity: 36 Litres Weight: 665 grams Fully Lined for extra strength WATER RESISTANT : YES Warranty: 12 months manufacturer warranty    NUMBER OF COMPARTMENTS : 3 Spacious compartment to keep your essentials like textbooks, stationary, lunchbox etc. TWO SIDE POCKET : The backpack provides 2 exterior side pocket for holding water bottle,clipping pens or pencil or storing other items.    1 FRONT POCKET : It comes handy in keeping boarding pass tickets, mobile phone, earphone, cards,cash etc. SECRET POCKET : Keep your valuables safe with one additional secret pocket    ERGONOMIC BACK & SHOULDER STRAPS :There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load EASY GRAB PADDED HANDLE for added comfort and convinience to hold the bag.    Pocket Description: Utility Pocket; Special Features: Back Padding; Age Range Description: Kid; Closure Type: Zipper    3 Main Compartment, 1 External Pocket, Back Padded Mesh   ",-,-,-
155,https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Baby-Pink/dp/B0C3RNFHHV/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-156,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",₹845,4.0 out of 5 stars,163,"  Care Instructions: Hand Wash Only    LARGE CAPACITY & MANY POCKETS: This backpack has two main compartment pockets. One separate laptop compartment holds 15.6 Inch Laptop as well as 15 Inch, 14 Inch and 13 Inch Mac book or Laptop. The other one packing compartment is roomy for daily necessities and tech electronics accessories. Front compartment with zipper pocket and 2 elastic mesh side pockets.Make your items organized and easier to find.    COMFY & BREATHABLE BACKPACK: Adjustable shoulder straps and back side comes with comfortable and breathable mesh design, relieves the stress of your shoulder. A comfortable airflow foam-pad back design with soft, multi-panel breathable mesh padding, offer your back maximum back support. A foam-padded top handle for a long time carry on.    HIGH QUALITY MATERIAL: Our backpack made of waterproof and quality Polyester fabric with metal zippers. Lightweight and sturdy, ensure a secure & long-lasting usage every day. Perfects for weekend getaways, shopping, office work, business traveling and other outdoor activities. Also, it is a perfect student’s backpack for women, men, teens, boys and girls.    LAPTOP PROTECTION: Separate laptop compartment with foam padded of this back pack offers the optimal protection for your 15.6 inch laptop. Mesh pockets for mouse, adapter, charging cord and other electronics. Take the worry out of your work and study.    IDEAL GIFT: This fashionable backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.   ",-,-,-
156,https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-157,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"₹1,699",4.4 out of 5 stars,154,"  COMPATIBILITY: Our Office Bag is an ideal laptop bag, handbag or a Professional Bag for Women. It can fit a laptop of upto 15.6 inches and is perfect for Macbook, Chromebook, iPad, Tablet, Hp, Lenovo, Dell etc. Dimensions: 16 x 13 x 4 inch    COMPONENTS: On the Inside there is a padded Laptop Sleeve with Velcro, a larger compartment for books, tiffin, chargers. Also there are 2 small pockets for a Wallet, Pen and Keys. The Bag has a Zip Closure and Double Straps for carrying comfortably.    MATERIAL: Made of Fine Indian Print Fabric. The Leather used is 100% PeTA approved Vegan Leather, making it a cruelty-free and a responsible product. All products are handmade, with a running fabric and hence the exact print on the product might slightly differ from the photos.    DISCLAIMER: It is recommended that you regularly clean your bag with a wet cloth. Do note that the colour of the materials might slightly vary due to photographic lighting sources or your display settings.    ABOUT US: Zouk is a Proudly Indian and 100% PeTA approved Vegan brand. Our Laptop Bag stands for Style and Function, with an Essence of India. Couple of our bags were featured in the popular Netflix series Little Things 3. All our bags are handcrafted by expert artisans in our own manufacturing facility.   ",-,-,-
157,https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_158?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-158,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹599,3.8 out of 5 stars,201,"  Care Instructions: Hand Wash Only    MADE OF DURABLE MATERIAL & SOLID : Made of Durable Nylon Fabric with metal zippers. Ensure a secure & long-lasting usage everyday & weekend. Serve you well as professional office work bag.<br><br>    WATER REPELLENT & MULTIPURPOSE : PADDED shoulder Straps offer LIGHT-WEIGHT Carrying, Perfects for business traveling, weekend getaways, shopping, professional office work and other outdoor activities. Also, a perfect college high school student backpack for Boys, girls, teens, women and men.<br><br>    FUNCTIONAL & SAFE : 2 Big Compartments to store more your belongs well and External pocket for Quick access to your basic needs like key, sun glasses and your other valuable items.<br><br>    LOTS OF STORAGE SPACE & POCKETS : One separate Notebook compartment.One spacious packing compartment roomy for daily necessities, Tech electronics accessories. With many pockets make your items organized and easier to find.<br><br>    Lining Description: Polyester; Pattern Name: Self Design; Pocket Description: Utility Pocket; Material Type: Polyester; Color Name: Navy Blue; Age Range Description: Adult; Special Features: Back Padding<br>   ",-,-,-
158,https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_159?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-159,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","₹1,399",4.2 out of 5 stars,382,"  Closure Type : Zip , Handle Type : Detachable    Strap Type : Two short handles + 1 Shoulder strap handle + 2 padded shoulder handle.; Item dimensions : Height : 23 cm,Width : 25 cm, Length : 46 cm , 26.45 Litrs , Water Resistant Level : Waterproof    Item Dimensions : Height : 24cm, Width : 27 cm, Lenght : 46 cm , 26.45 Litrs ,Water Resistance Level : Waterprooof.   ",-,-,-
159,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_160?crid=2M096C61O4MLT&keywords=bags&qid=1692967694&sprefix=ba%2Caps%2C283&sr=8-160,MI Business Casual 21L Water Resistant Laptop Backpack,₹999,4.4 out of 5 stars,1.3K+,"  Care Instructions: Hand Wash Only    21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286   ",-,-,-
160,https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_161?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-161,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"₹1,699",4.4 out of 5 stars,154,"  COMPATIBILITY: Our Office Bag is an ideal laptop bag, handbag or a Professional Bag for Women. It can fit a laptop of upto 15.6 inches and is perfect for Macbook, Chromebook, iPad, Tablet, Hp, Lenovo, Dell etc. Dimensions: 16 x 13 x 4 inch    COMPONENTS: On the Inside there is a padded Laptop Sleeve with Velcro, a larger compartment for books, tiffin, chargers. Also there are 2 small pockets for a Wallet, Pen and Keys. The Bag has a Zip Closure and Double Straps for carrying comfortably.    MATERIAL: Made of Fine Indian Print Fabric. The Leather used is 100% PeTA approved Vegan Leather, making it a cruelty-free and a responsible product. All products are handmade, with a running fabric and hence the exact print on the product might slightly differ from the photos.    DISCLAIMER: It is recommended that you regularly clean your bag with a wet cloth. Do note that the colour of the materials might slightly vary due to photographic lighting sources or your display settings.    ABOUT US: Zouk is a Proudly Indian and 100% PeTA approved Vegan brand. Our Laptop Bag stands for Style and Function, with an Essence of India. Couple of our bags were featured in the popular Netflix series Little Things 3. All our bags are handcrafted by expert artisans in our own manufacturing facility.   ",-,-,-
161,https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_162?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-162,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹599,3.8 out of 5 stars,201,"  Care Instructions: Hand Wash Only    MADE OF DURABLE MATERIAL & SOLID : Made of Durable Nylon Fabric with metal zippers. Ensure a secure & long-lasting usage everyday & weekend. Serve you well as professional office work bag.<br><br>    WATER REPELLENT & MULTIPURPOSE : PADDED shoulder Straps offer LIGHT-WEIGHT Carrying, Perfects for business traveling, weekend getaways, shopping, professional office work and other outdoor activities. Also, a perfect college high school student backpack for Boys, girls, teens, women and men.<br><br>    FUNCTIONAL & SAFE : 2 Big Compartments to store more your belongs well and External pocket for Quick access to your basic needs like key, sun glasses and your other valuable items.<br><br>    LOTS OF STORAGE SPACE & POCKETS : One separate Notebook compartment.One spacious packing compartment roomy for daily necessities, Tech electronics accessories. With many pockets make your items organized and easier to find.<br><br>    Lining Description: Polyester; Pattern Name: Self Design; Pocket Description: Utility Pocket; Material Type: Polyester; Color Name: Navy Blue; Age Range Description: Adult; Special Features: Back Padding<br>   ",-,-,-
162,https://www.amazon.in/Storite-Travel-Bag-Lightweight-GreenPink/dp/B0B3JBYZ8C/ref=sr_1_163?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-163,"Storite Nylon 46 Cm Multi Purpose Travel Duffle Bag for Women with Dry and Wet Separate Pocket, Lightweight Waterproof Backpack Carry Luggage Bag with Shoe Compartment (GreenPink, 46x23x25 cm)","₹1,399",4.2 out of 5 stars,382,"  Closure Type : Zip , Handle Type : Detachable    Strap Type : Two short handles + 1 Shoulder strap handle + 2 padded shoulder handle.; Item dimensions : Height : 23 cm,Width : 25 cm, Length : 46 cm , 26.45 Litrs , Water Resistant Level : Waterproof    Item Dimensions : Height : 24cm, Width : 27 cm, Lenght : 46 cm , 26.45 Litrs ,Water Resistance Level : Waterprooof.   ",-,-,-
163,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_164?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-164,MI Business Casual 21L Water Resistant Laptop Backpack,₹999,4.4 out of 5 stars,1.3K+,"  Care Instructions: Hand Wash Only    21L Capacity: The Backpack has a padded laptop compartment that can fit 15.2 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm. Material : 100% Polyester. Lining : 100% Polyster    Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    Secret/Hidden Pocket: An invisible zipper pocket on the edge of the back panel acts as a guard for any valuable items such as TWS/ Earbuds, Passport, Phone against theft.    Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.    Made In India: Mi Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks    6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286   ",-,-,-
164,https://www.amazon.in/F-Gear-Spartan-Black-Laptop-Backpack/dp/B07X82WYGL/ref=sr_1_165?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-165,F Gear Spartan 24 Ltrs Black Laptop Backpack (3179),₹658,4.0 out of 5 stars,111,"  Outer Material: Polyester, Color: Black    Water resistant    Capacity: 24 liters; Weight: 560 grams; Dimensions: 30 cms x 20 cms x 42 cms (LxWxH)    Number of Wheels: 0, Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 15.6 inchesStrap Type: Adjustable    Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable and valid for 1 year from the original date of purchase    Extension at the back which enables it to be attached to suitcases   ",-,-,-
165,https://www.amazon.in/Genie-Heartbeat-compartments-Lightweight-Travelling/dp/B097JJFF6Z/ref=sr_1_166?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-166,"Genie Heartbeat Backpack for Women 3 compartments, School Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.",₹753,4.4 out of 5 stars,298,"  Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant! Capacity: 27 liters, Weight: 440 g, Dimensions: 43 x 30 x 21 cm Warranty: 12 months    3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Inside Sleeve/File Holder: To keep your school supplies and important files/documents/sheets seperate Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. Keep all your essentials such as wallet, ticket, cosmetics, etc. 1 side pocket: For holding water bottle, clipping pens or pencil or storing other items.    Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!    Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.    Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.   ",-,-,-
166,https://www.amazon.in/Arctic-Fox-Backpack-Charging-Laptop/dp/B08RS6FXYT/ref=sr_1_167?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-167,Arctic Fox Joker Anti Theft Backpack with USB Charging Port 15 Inch Laptop Backpack,"₹1,815",4.5 out of 5 stars,270,"  This Anti-Theft Backpack apply anti-theft design technology. Zipper of main pocket is fully hidden in the back of this bag ,no theft will easily open your backpack.    USB Charge External USB port with built-in charging cable offers a convenient charging of your electronic device anywhere, and this bag do not include a battery, you need a power bank to charge it..    Spacious compartment -- Rain cover bag -- Padded shoulder straps -- N95 Mask -- Power bank port -- Water Bottle Pouch--15.5 Inch Laptop Compartment..    This Backpack is made of Water Repellent Fabric so now you can travel carefree without worrying about water splashes or rain.This Backpack comes with Arctic Fox Signature Rain Cover Bag.    Size: HxWxD : 47x29x17 CM, Capacity (Liters): 23.. It Suitable For Business, School, College, Travelling, Shopping, Trekking, Party & Other Outdoor Activities..   ",-,-,-
167,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_168?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-168,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,₹969,4.4 out of 5 stars,2.7K+,"  Outer material: synthetic, color: black; Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Special Features: Back Padding; Closure Type: Zipper; Age Range Description: Adult; Pocket Description: Utility Pocket    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .   ",B07G4D13LB ,Gear Merchandise PVT LTD ,womens GearMerchandisePVTLTD India LBPCLSLTH0101 B07G4D13LB 
168,https://www.amazon.in/Right-Choice-Stylish-College-Backpack/dp/B07ZVXDHCK/ref=sr_1_169?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-169,RIGHT CHOICE quality stylish casual backpack daily use unisex typography college bags (Boys and Girls),₹315,3.5 out of 5 stars,986,  Care Instructions: Hand Wash Only    Closure Type: Zipper; Special Features: Back Padding; Subject Character: Wall-E; Age Range Description: Kid<br>; Age Range Description: Kid; Subject Character: Wall-E; Closure Type: Zipper<br><br> <br>    Strap Type: Double Handle; Water Resistance Level: Water Resistant<br><br> <br>    Material Type: Polyester; Lining Description: Polyester; Age Range Description: Baby <br>   ,-,-,-
169,https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-170,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",₹649,4.2 out of 5 stars,519,"  It has 2 compartments with 1 padded compartment for carrying your laptop up to 15.6 inches size easily and safely.    2 small compartments with zippers for storing other essential items of use.    The backpack's shoulder straps are adjustable, ensuring perfect fit.    Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.    Make your office travel trouble-free with this convenient and spacious Laptop Backpack that comes with robust features.    Convenient and Versatile, suitable for various occasions.    Bag Volume, Weight and Size: 24L; ‎0.440 kg: 48 x 16.5 x 32 cm    Colour: Blue   ", B09W43XLBY ,"TORG INDIA PVT. LTD., TORG INDIA PVT. LTD. #6, Samarpan Enclave, ECC Road, Whitefield, Bangalore,Karnataka 560066, India, Ph: +91 9620199222, avisekm@torgusa.com ","amazonbasics TORGINDIAPVT.LTD.,TORGINDIAPVT.LTD.#6,SamarpanEnclave,ECCRoad,Whitefield,Bangalore,Karnataka560066,India,Ph:+919620199222,avisekm@torgusa.com P5592 Blue 16.5Centimeters 32Centimeters 48x32x16.5cm;1.5Kilograms P5592 TORGINDIAPVT.LTD. India 1kg500g "
170,https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_171?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-171,Gear Eco4 18L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,₹384,4.0 out of 5 stars,4.2K+,"  Outer Material: Polyester, Color: Green and Grey    Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant    Dimensions: 46 cms x 32 cms x 13 cms (LxWxH) , Capacity : 18 Liters    Number of Compartments: 2; Warranty Type: Manufacturer; 1 Year from the date of purchase    Pocket Description: Utility Pocket; Closure Type: Zipper; Age Range Description: Adult; Special Features: Back Padding   ",-,-,-
171,https://www.amazon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK1Z7DQ/ref=sr_1_172?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-172,"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",₹599,4.4 out of 5 stars,199,"  LARGE CAPACITY: Delta Laptop Backpack for Travel, Business and Work with Lots of Space & Pockets --- Separate laptop compartment that can accommodate laptops up to 15.6 inches, and large main space with store books, wallets, clothes and other daily necessities. Multifunctional pockets in the main compartment can hold pens, cards, keys, etc. to keep your belongings in order. The external front zipper and two side pockets are also good choices for water bottle or umbrella.    DAILY TRAVEL SUPPLIES: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass. Dimension(L*W*D): 44*32*16 cm    ERGONOMIC DESIGN: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.    MULTI-LEVEL ORGANIZER: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.    MADE IN INDIA: TABELITO DELTA Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks.The Tabelito Delta casual backpack comes with 6 month of warranty   ",-,-,-
172,https://www.amazon.in/DZert-Hello-School-Backpacks-Cartoon/dp/B08M6FS6W8/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-173,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹249,3.7 out of 5 stars,12.1K+,"  Non-Toxic and soft fabric good quality and washable    Soft and cuddly filling printed work    Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag    Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one    trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper   ",-,-,-
173,https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-174,WALKENT Premium 15.6 Inch Laptop Bag Anti-Theft | Waterproof Backpack | External USB | Multiple Pockets | Cushioned Strap | For Office College Men Women - Craft (27ltr),"₹2,490",4.1 out of 5 stars,434,"  WALKENT Craft Laptop Bag lets you stay organized and keep your belongings safe with multiple compartments, including anti-theft pockets and cushioned laptop compartments    Carry the Walkent Craft laptop backpack in three ways: as a school bag, handbag, or suitcase. Waterproof and scratch resistant outer ensures your gadgets and stuff stay safe and dry    Organize you bags with easy and with the 180 degrees openable bag    Charge your devices on the go with the external USB port, making it the perfect travel companion    Experience ultimate comfort with cushioned and padded shoulder straps and back, perfect for extended use   ", B0978JT5HR ,"Walkent (OEM Guangzhou Kingsons Bags Technology Co Ltd), Walkentstore@gmail.com, Contact: +91 8001655655 ","WALKENT Walkent(OEMGuangzhouKingsonsBagsTechnologyCoLtd),Walkentstore@gmail.com,Contact:+918001655655 Craft Black 46Centimeters 30Centimeters 45Centimetres 16x30x46cm;900Grams Craft Walkent(OEMGuangzhouKingsonsBagsTechnologyCoLtd) China 900g "
174,https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-175,Mammon Women's Tote Bag,₹264,3.6 out of 5 stars,2.7K+,  Material: PU    Closure Type: No Closure    Strap Type: Shoulder    Outer Material Type: Polyurethane; Occasion Type: Casual   ,-,-,-
175,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1692967695&sprefix=ba%2Caps%2C283&sr=8-176,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",₹309,4.4 out of 5 stars,404,"  Convenient – Our wet bags are great for carrying diapers, dirty gym clothes and wet swimsuits; not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more    Reuse And Reduce Waste – The better alternative to single-use plastic bags, our bags are made of Chic Buddys' original waterproof fabric that’s both soft and strong (although fabric is waterproof, bags are not completely leakproof due to zippered closure)    Waterproof – Chic Buddys’ original fabric is 100% polyester with embedded TPU for waterproofing and our heat-sealed seams keep the mess where it belongs - inside the bag    Lots Of Uses – Not just for wet stuff - these bags make excellent organizers for toys, accessories, toiletries, electronics, travel and more! With a snap handle, snap your bag wherever you need it - stroller, changing table or suitcase    Easy-To-Clean – Wipe small messes; hand-wash or machine wash; to extend the life of fabric, we do recommend hang drying our quick-dry fabric; always ensure fabric is completely dry before storing   ",-,-,-
